Series,Year,Deaths
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,11
0-5 years old,1991,10
0-5 years old,1992,10
0-5 years old,1993,9
0-5 years old,1994,8
0-5 years old,1995,7
0-5 years old,1996,7
0-5 years old,1997,7
0-5 years old,1998,6
0-5 years old,1999,6
0-5 years old,2000,6
0-5 years old,2001,6
0-5 years old,2002,5
0-5 years old,2003,5
0-5 years old,2004,5
0-5 years old,2005,5
0-5 years old,2006,4
0-5 years old,2007,4
0-5 years old,2008,4
0-5 years old,2009,4
0-5 years old,2010,4
0-5 years old,2011,3
0-5 years old,2012,3
0-5 years old,2013,3
0-5 years old,2014,3
0-5 years old,2015,3
0-5 years old,2016,3
0-5 years old,2017,3
0-5 years old,2018,3
0-5 years old,2019,3
0-5 years old,1990,2204
0-5 years old,1991,2156
0-5 years old,1992,2099
0-5 years old,1993,2027
0-5 years old,1994,1957
0-5 years old,1995,1870
0-5 years old,1996,1778
0-5 years old,1997,1677
0-5 years old,1998,1578
0-5 years old,1999,1485
0-5 years old,2000,1343
0-5 years old,2001,1145
0-5 years old,2002,1079
0-5 years old,2003,980
0-5 years old,2004,946
0-5 years old,2005,889
0-5 years old,2006,852
0-5 years old,2007,812
0-5 years old,2008,788
0-5 years old,2009,786
0-5 years old,2010,791
0-5 years old,2011,786
0-5 years old,2012,795
0-5 years old,2013,769
0-5 years old,2014,726
0-5 years old,2015,740
0-5 years old,2016,718
0-5 years old,2017,681
0-5 years old,2018,603
0-5 years old,2019,560
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,62
0-5 years old,1991,58
0-5 years old,1992,50
0-5 years old,1993,44
0-5 years old,1994,40
0-5 years old,1995,36
0-5 years old,1996,35
0-5 years old,1997,35
0-5 years old,1998,32
0-5 years old,1999,26
0-5 years old,2000,25
0-5 years old,2001,22
0-5 years old,2002,19
0-5 years old,2003,17
0-5 years old,2004,15
0-5 years old,2005,12
0-5 years old,2006,9
0-5 years old,2007,11
0-5 years old,2008,9
0-5 years old,2009,8
0-5 years old,2010,7
0-5 years old,2011,6
0-5 years old,2012,5
0-5 years old,2013,5
0-5 years old,2014,4
0-5 years old,2015,4
0-5 years old,2016,3
0-5 years old,2017,3
0-5 years old,2018,3
0-5 years old,2019,2
0-5 years old,1990,1489
0-5 years old,1991,1440
0-5 years old,1992,1382
0-5 years old,1993,1308
0-5 years old,1994,1246
0-5 years old,1995,1185
0-5 years old,1996,1126
0-5 years old,1997,1067
0-5 years old,1998,1000
0-5 years old,1999,928
0-5 years old,2000,868
0-5 years old,2001,795
0-5 years old,2002,722
0-5 years old,2003,657
0-5 years old,2004,604
0-5 years old,2005,553
0-5 years old,2006,512
0-5 years old,2007,481
0-5 years old,2008,449
0-5 years old,2009,417
0-5 years old,2010,391
0-5 years old,2011,367
0-5 years old,2012,346
0-5 years old,2013,327
0-5 years old,2014,305
0-5 years old,2015,290
0-5 years old,2016,278
0-5 years old,2017,262
0-5 years old,2018,240
0-5 years old,2019,223
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,111
0-5 years old,1991,107
0-5 years old,1992,102
0-5 years old,1993,90
0-5 years old,1994,81
0-5 years old,1995,74
0-5 years old,1996,68
0-5 years old,1997,64
0-5 years old,1998,75
0-5 years old,1999,79
0-5 years old,2000,81
0-5 years old,2001,86
0-5 years old,2002,90
0-5 years old,2003,88
0-5 years old,2004,88
0-5 years old,2005,98
0-5 years old,2006,119
0-5 years old,2007,131
0-5 years old,2008,131
0-5 years old,2009,131
0-5 years old,2010,138
0-5 years old,2011,137
0-5 years old,2012,137
0-5 years old,2013,135
0-5 years old,2014,136
0-5 years old,2015,134
0-5 years old,2016,127
0-5 years old,2017,127
0-5 years old,2018,123
0-5 years old,2019,119
0-5 years old,1990,10999
0-5 years old,1991,10202
0-5 years old,1992,9545
0-5 years old,1993,8922
0-5 years old,1994,8338
0-5 years old,1995,7863
0-5 years old,1996,7470
0-5 years old,1997,7165
0-5 years old,1998,6898
0-5 years old,1999,6595
0-5 years old,2000,6144
0-5 years old,2001,5815
0-5 years old,2002,5346
0-5 years old,2003,4902
0-5 years old,2004,4347
0-5 years old,2005,3788
0-5 years old,2006,3274
0-5 years old,2007,2881
0-5 years old,2008,2520
0-5 years old,2009,2221
0-5 years old,2010,1973
0-5 years old,2011,1773
0-5 years old,2012,1579
0-5 years old,2013,1416
0-5 years old,2014,1242
0-5 years old,2015,1119
0-5 years old,2016,1029
0-5 years old,2017,950
0-5 years old,2018,924
0-5 years old,2019,890
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,1
0-5 years old,1998,1
0-5 years old,1999,1
0-5 years old,2000,1
0-5 years old,2001,1
0-5 years old,2002,1
0-5 years old,2003,1
0-5 years old,2004,1
0-5 years old,2005,1
0-5 years old,2006,1
0-5 years old,2007,1
0-5 years old,2008,1
0-5 years old,2009,1
0-5 years old,2010,1
0-5 years old,2011,1
0-5 years old,2012,1
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,2766
0-5 years old,1991,2827
0-5 years old,1992,2899
0-5 years old,1993,2992
0-5 years old,1994,3090
0-5 years old,1995,3208
0-5 years old,1996,3347
0-5 years old,1997,3532
0-5 years old,1998,3739
0-5 years old,1999,3923
0-5 years old,2000,4195
0-5 years old,2001,4310
0-5 years old,2002,4584
0-5 years old,2003,4743
0-5 years old,2004,4916
0-5 years old,2005,5052
0-5 years old,2006,4929
0-5 years old,2007,4395
0-5 years old,2008,4071
0-5 years old,2009,3763
0-5 years old,2010,3504
0-5 years old,2011,3372
0-5 years old,2012,3291
0-5 years old,2013,3332
0-5 years old,2014,3256
0-5 years old,2015,3318
0-5 years old,2016,3341
0-5 years old,2017,3306
0-5 years old,2018,3247
0-5 years old,2019,3132
0-5 years old,1990,3006
0-5 years old,1991,2915
0-5 years old,1992,2748
0-5 years old,1993,2640
0-5 years old,1994,2510
0-5 years old,1995,2468
0-5 years old,1996,2360
0-5 years old,1997,2284
0-5 years old,1998,2259
0-5 years old,1999,2241
0-5 years old,2000,2170
0-5 years old,2001,2082
0-5 years old,2002,2219
0-5 years old,2003,2279
0-5 years old,2004,2320
0-5 years old,2005,2453
0-5 years old,2006,2304
0-5 years old,2007,2176
0-5 years old,2008,1974
0-5 years old,2009,1875
0-5 years old,2010,1926
0-5 years old,2011,1891
0-5 years old,2012,1856
0-5 years old,2013,1848
0-5 years old,2014,1746
0-5 years old,2015,1541
0-5 years old,2016,1292
0-5 years old,2017,1159
0-5 years old,2018,1223
0-5 years old,2019,1177
0-5 years old,1990,2796
0-5 years old,1991,2585
0-5 years old,1992,2383
0-5 years old,1993,2193
0-5 years old,1994,2017
0-5 years old,1995,1847
0-5 years old,1996,1665
0-5 years old,1997,1487
0-5 years old,1998,1316
0-5 years old,1999,1152
0-5 years old,2000,992
0-5 years old,2001,851
0-5 years old,2002,747
0-5 years old,2003,633
0-5 years old,2004,531
0-5 years old,2005,446
0-5 years old,2006,369
0-5 years old,2007,308
0-5 years old,2008,259
0-5 years old,2009,218
0-5 years old,2010,191
0-5 years old,2011,165
0-5 years old,2012,152
0-5 years old,2013,135
0-5 years old,2014,127
0-5 years old,2015,118
0-5 years old,2016,107
0-5 years old,2017,96
0-5 years old,2018,87
0-5 years old,2019,79
0-5 years old,1990,1151
0-5 years old,1991,1165
0-5 years old,1992,1193
0-5 years old,1993,1216
0-5 years old,1994,1212
0-5 years old,1995,1202
0-5 years old,1996,1197
0-5 years old,1997,1188
0-5 years old,1998,1179
0-5 years old,1999,1163
0-5 years old,2000,1089
0-5 years old,2001,970
0-5 years old,2002,1026
0-5 years old,2003,979
0-5 years old,2004,925
0-5 years old,2005,885
0-5 years old,2006,854
0-5 years old,2007,802
0-5 years old,2008,776
0-5 years old,2009,780
0-5 years old,2010,800
0-5 years old,2011,800
0-5 years old,2012,764
0-5 years old,2013,746
0-5 years old,2014,708
0-5 years old,2015,626
0-5 years old,2016,630
0-5 years old,2017,581
0-5 years old,2018,533
0-5 years old,2019,496
0-5 years old,1990,1
0-5 years old,1991,1
0-5 years old,1992,1
0-5 years old,1993,1
0-5 years old,1994,1
0-5 years old,1995,1
0-5 years old,1996,1
0-5 years old,1997,1
0-5 years old,1998,1
0-5 years old,1999,1
0-5 years old,2000,1
0-5 years old,2001,1
0-5 years old,2002,1
0-5 years old,2003,1
0-5 years old,2004,1
0-5 years old,2005,1
0-5 years old,2006,1
0-5 years old,2007,1
0-5 years old,2008,1
0-5 years old,2009,1
0-5 years old,2010,1
0-5 years old,2011,1
0-5 years old,2012,1
0-5 years old,2013,1
0-5 years old,2014,1
0-5 years old,2015,1
0-5 years old,2016,1
0-5 years old,2017,1
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,34
0-5 years old,1991,35
0-5 years old,1992,33
0-5 years old,1993,32
0-5 years old,1994,34
0-5 years old,1995,31
0-5 years old,1996,31
0-5 years old,1997,27
0-5 years old,1998,26
0-5 years old,1999,22
0-5 years old,2000,19
0-5 years old,2001,17
0-5 years old,2002,15
0-5 years old,2003,13
0-5 years old,2004,11
0-5 years old,2005,10
0-5 years old,2006,9
0-5 years old,2007,8
0-5 years old,2008,7
0-5 years old,2009,6
0-5 years old,2010,5
0-5 years old,2011,5
0-5 years old,2012,5
0-5 years old,2013,4
0-5 years old,2014,4
0-5 years old,2015,4
0-5 years old,2016,4
0-5 years old,2017,3
0-5 years old,2018,3
0-5 years old,2019,3
0-5 years old,1990,672
0-5 years old,1991,673
0-5 years old,1992,679
0-5 years old,1993,692
0-5 years old,1994,705
0-5 years old,1995,724
0-5 years old,1996,753
0-5 years old,1997,783
0-5 years old,1998,820
0-5 years old,1999,871
0-5 years old,2000,909
0-5 years old,2001,941
0-5 years old,2002,977
0-5 years old,2003,1013
0-5 years old,2004,1042
0-5 years old,2005,1065
0-5 years old,2006,1135
0-5 years old,2007,1160
0-5 years old,2008,1170
0-5 years old,2009,1182
0-5 years old,2010,1181
0-5 years old,2011,1147
0-5 years old,2012,1116
0-5 years old,2013,1087
0-5 years old,2014,1038
0-5 years old,2015,982
0-5 years old,2016,926
0-5 years old,2017,897
0-5 years old,2018,853
0-5 years old,2019,808
0-5 years old,1990,4795
0-5 years old,1991,4653
0-5 years old,1992,4603
0-5 years old,1993,4593
0-5 years old,1994,4545
0-5 years old,1995,4585
0-5 years old,1996,4621
0-5 years old,1997,4587
0-5 years old,1998,4565
0-5 years old,1999,4517
0-5 years old,2000,4283
0-5 years old,2001,3874
0-5 years old,2002,3638
0-5 years old,2003,3402
0-5 years old,2004,3166
0-5 years old,2005,2956
0-5 years old,2006,2904
0-5 years old,2007,2847
0-5 years old,2008,2718
0-5 years old,2009,2611
0-5 years old,2010,2504
0-5 years old,2011,2385
0-5 years old,2012,2275
0-5 years old,2013,2236
0-5 years old,2014,2118
0-5 years old,2015,2065
0-5 years old,2016,1982
0-5 years old,2017,1900
0-5 years old,2018,1822
0-5 years old,2019,1771
0-5 years old,1990,18
0-5 years old,1991,15
0-5 years old,1992,12
0-5 years old,1993,11
0-5 years old,1994,10
0-5 years old,1995,10
0-5 years old,1996,10
0-5 years old,1997,10
0-5 years old,1998,11
0-5 years old,1999,11
0-5 years old,2000,10
0-5 years old,2001,9
0-5 years old,2002,8
0-5 years old,2003,7
0-5 years old,2004,8
0-5 years old,2005,7
0-5 years old,2006,7
0-5 years old,2007,7
0-5 years old,2008,6
0-5 years old,2009,7
0-5 years old,2010,6
0-5 years old,2011,6
0-5 years old,2012,5
0-5 years old,2013,5
0-5 years old,2014,5
0-5 years old,2015,5
0-5 years old,2016,5
0-5 years old,2017,4
0-5 years old,2018,4
0-5 years old,2019,4
0-5 years old,1990,28016
0-5 years old,1991,27724
0-5 years old,1992,24351
0-5 years old,1993,21768
0-5 years old,1994,19471
0-5 years old,1995,16854
0-5 years old,1996,14782
0-5 years old,1997,12940
0-5 years old,1998,11121
0-5 years old,1999,9406
0-5 years old,2000,7757
0-5 years old,2001,6136
0-5 years old,2002,4696
0-5 years old,2003,3558
0-5 years old,2004,2748
0-5 years old,2005,2223
0-5 years old,2006,1880
0-5 years old,2007,1517
0-5 years old,2008,1313
0-5 years old,2009,1145
0-5 years old,2010,982
0-5 years old,2011,867
0-5 years old,2012,784
0-5 years old,2013,720
0-5 years old,2014,648
0-5 years old,2015,611
0-5 years old,2016,614
0-5 years old,2017,568
0-5 years old,2018,495
0-5 years old,2019,439
0-5 years old,1990,1044
0-5 years old,1991,974
0-5 years old,1992,926
0-5 years old,1993,871
0-5 years old,1994,839
0-5 years old,1995,809
0-5 years old,1996,838
0-5 years old,1997,829
0-5 years old,1998,878
0-5 years old,1999,966
0-5 years old,2000,1023
0-5 years old,2001,1061
0-5 years old,2002,1038
0-5 years old,2003,997
0-5 years old,2004,937
0-5 years old,2005,885
0-5 years old,2006,810
0-5 years old,2007,733
0-5 years old,2008,707
0-5 years old,2009,666
0-5 years old,2010,613
0-5 years old,2011,564
0-5 years old,2012,542
0-5 years old,2013,517
0-5 years old,2014,494
0-5 years old,2015,470
0-5 years old,2016,429
0-5 years old,2017,414
0-5 years old,2018,396
0-5 years old,2019,376
0-5 years old,1990,120
0-5 years old,1991,116
0-5 years old,1992,114
0-5 years old,1993,109
0-5 years old,1994,105
0-5 years old,1995,101
0-5 years old,1996,95
0-5 years old,1997,89
0-5 years old,1998,82
0-5 years old,1999,77
0-5 years old,2000,73
0-5 years old,2001,68
0-5 years old,2002,64
0-5 years old,2003,59
0-5 years old,2004,58
0-5 years old,2005,56
0-5 years old,2006,54
0-5 years old,2007,56
0-5 years old,2008,54
0-5 years old,2009,49
0-5 years old,2010,41
0-5 years old,2011,40
0-5 years old,2012,36
0-5 years old,2013,31
0-5 years old,2014,32
0-5 years old,2015,29
0-5 years old,2016,25
0-5 years old,2017,24
0-5 years old,2018,20
0-5 years old,2019,18
0-5 years old,1990,252
0-5 years old,1991,254
0-5 years old,1992,258
0-5 years old,1993,262
0-5 years old,1994,269
0-5 years old,1995,274
0-5 years old,1996,280
0-5 years old,1997,289
0-5 years old,1998,284
0-5 years old,1999,277
0-5 years old,2000,268
0-5 years old,2001,255
0-5 years old,2002,246
0-5 years old,2003,236
0-5 years old,2004,224
0-5 years old,2005,223
0-5 years old,2006,211
0-5 years old,2007,202
0-5 years old,2008,194
0-5 years old,2009,185
0-5 years old,2010,170
0-5 years old,2011,158
0-5 years old,2012,149
0-5 years old,2013,135
0-5 years old,2014,126
0-5 years old,2015,113
0-5 years old,2016,99
0-5 years old,2017,87
0-5 years old,2018,78
0-5 years old,2019,72
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,18
0-5 years old,1991,16
0-5 years old,1992,14
0-5 years old,1993,12
0-5 years old,1994,10
0-5 years old,1995,9
0-5 years old,1996,8
0-5 years old,1997,8
0-5 years old,1998,7
0-5 years old,1999,6
0-5 years old,2000,5
0-5 years old,2001,4
0-5 years old,2002,4
0-5 years old,2003,4
0-5 years old,2004,4
0-5 years old,2005,3
0-5 years old,2006,4
0-5 years old,2007,3
0-5 years old,2008,3
0-5 years old,2009,3
0-5 years old,2010,3
0-5 years old,2011,3
0-5 years old,2012,3
0-5 years old,2013,3
0-5 years old,2014,3
0-5 years old,2015,2
0-5 years old,2016,2
0-5 years old,2017,2
0-5 years old,2018,2
0-5 years old,2019,2
0-5 years old,1990,1667
0-5 years old,1991,1705
0-5 years old,1992,1734
0-5 years old,1993,1754
0-5 years old,1994,1764
0-5 years old,1995,1747
0-5 years old,1996,1691
0-5 years old,1997,1625
0-5 years old,1998,1550
0-5 years old,1999,1451
0-5 years old,2000,1294
0-5 years old,2001,1119
0-5 years old,2002,997
0-5 years old,2003,901
0-5 years old,2004,840
0-5 years old,2005,786
0-5 years old,2006,782
0-5 years old,2007,743
0-5 years old,2008,711
0-5 years old,2009,690
0-5 years old,2010,661
0-5 years old,2011,615
0-5 years old,2012,627
0-5 years old,2013,640
0-5 years old,2014,625
0-5 years old,2015,614
0-5 years old,2016,538
0-5 years old,2017,479
0-5 years old,2018,438
0-5 years old,2019,394
0-5 years old,1990,0
0-5 years old,1991,0
0-5 years old,1992,0
0-5 years old,1993,0
0-5 years old,1994,0
0-5 years old,1995,0
0-5 years old,1996,0
0-5 years old,1997,0
0-5 years old,1998,0
0-5 years old,1999,0
0-5 years old,2000,0
0-5 years old,2001,0
0-5 years old,2002,0
0-5 years old,2003,0
0-5 years old,2004,0
0-5 years old,2005,0
0-5 years old,2006,0
0-5 years old,2007,0
0-5 years old,2008,0
0-5 years old,2009,0
0-5 years old,2010,0
0-5 years old,2011,0
0-5 years old,2012,0
0-5 years old,2013,0
0-5 years old,2014,0
0-5 years old,2015,0
0-5 years old,2016,0
0-5 years old,2017,0
0-5 years old,2018,0
0-5 years old,2019,0
0-5 years old,1990,11
0-5 years old,1991,11
0-5 years old,1992,11
0-5 years old,1993,10
0-5 years old,1994,11
0-5 years old,1995,11
0-5 years old,1996,9
0-5 years old,1997,9
0-5 years old,1998,8
0-5 years old,1999,8
0-5 years old,2000,7
0-5 years old,2001,6
0-5 years old,2002,5
0-5 years old,2003,5
0-5 years old,2004,5
0-5 years old,2005,4
0-5 years old,2006,3
0-5 years old,2007,3
0-5 years old,2008,3
0-5 years old,2009,3
0-5 years old,2010,3
0-5 years old,2011,3
